pitch_m,feasible,global_min_margin_m,critical_head_theta,critical_head_radius_m,witness_pair_zero_based,witness_pair_paper_numbering,collision_pairs_zero_based,sampled_states,refined_states,tested_pairs,circle_rejected_pairs,total_forbidden_pairs,scan_samples
0.285,False,-0.15963093530052525,99.2081890607303,4.5,"[0, 16]","[1, 17]","[[0, 16], [0, 18], [0, 19], [1, 18], [1, 19], [1, 20], [2, 19], [2, 20], [2, 21], [3, 20], [3, 21], [3, 22], [4, 21], [4, 22], [4, 23], [5, 22], [5, 23], [5, 24], [6, 23], [6, 24], [6, 25], [7, 24], [7, 25], [7, 26], [8, 25], [8, 26], [8, 27], [9, 26], [9, 27], [9, 28], [10, 27], [10, 28], [10, 29], [11, 28], [11, 29], [11, 30], [12, 30], [12, 31], [13, 31], [13, 32], [14, 32], [14, 33], [15, 33], [15, 34], [16, 34], [16, 35], [16, 36], [17, 35], [17, 36], [17, 37], [18, 36], [18, 37], [18, 38], [19, 37], [19, 38], [19, 39], [20, 38], [20, 39], [20, 40], [21, 39], [21, 40], [21, 41], [22, 40], [22, 41], [22, 42], [23, 41], [23, 42], [23, 43], [24, 42], [24, 43], [24, 44], [25, 43], [25, 44], [25, 45], [26, 44], [26, 45], [26, 46], [27, 45], [27, 46], [27, 47], [28, 47], [28, 48], [29, 48], [29, 49], [30, 49], [30, 50], [31, 50], [31, 51], [32, 51], [32, 52], [33, 52], [33, 53], [33, 54], [34, 53], [34, 54], [34, 55], [35, 54], [35, 55], [35, 56], [36, 55], [36, 56], [36, 57], [37, 56], [37, 57], [37, 58], [38, 57], [38, 58], [38, 59], [39, 58], [39, 59], [39, 60], [40, 59], [40, 60], [40, 61], [41, 60], [41, 61], [41, 62], [42, 61], [42, 62], [42, 63], [43, 62], [43, 63], [43, 64], [44, 63], [44, 64], [44, 65], [45, 64], [45, 65], [45, 66], [46, 66], [46, 67], [47, 67], [47, 68], [48, 68], [48, 69], [49, 69], [49, 70], [50, 70], [50, 71], [51, 71], [51, 72], [51, 73], [52, 72], [52, 73], [52, 74], [53, 73], [53, 74], [53, 75], [54, 74], [54, 75], [54, 76], [55, 75], [55, 76], [55, 77], [56, 76], [56, 77], [56, 78], [57, 77], [57, 78], [57, 79], [58, 78], [58, 79], [58, 80], [59, 79], [59, 80], [59, 81], [60, 80], [60, 81], [60, 82], [61, 81], [61, 82], [61, 83], [62, 82], [62, 83], [62, 84], [63, 83], [63, 84], [63, 85], [64, 84], [64, 85], [64, 86], [65, 86], [65, 87], [66, 87], [66, 88], [67, 88], [67, 89], [68, 89], [68, 90], [69, 90], [69, 91], [70, 91], [70, 92], [70, 93], [71, 92], [71, 93], [71, 94], [72, 93], [72, 94], [72, 95], [73, 94], [73, 95], [73, 96], [74, 95], [74, 96], [74, 97], [75, 96], [75, 97], [75, 98], [76, 97], [76, 98], [76, 99], [77, 98], [77, 99], [77, 100], [78, 99], [78, 100], [78, 101], [79, 100], [79, 101], [79, 102], [80, 101], [80, 102], [80, 103], [81, 102], [81, 103], [81, 104], [82, 103], [82, 104], [82, 105], [83, 104], [83, 105], [83, 106], [84, 106], [84, 107], [85, 107], [85, 108], [86, 108], [86, 109], [87, 109], [87, 110], [88, 110], [88, 111], [89, 111], [89, 112], [90, 112], [90, 113], [90, 114], [91, 113], [91, 114], [91, 115], [92, 114], [92, 115], [92, 116], [93, 115], [93, 116], [93, 117], [94, 116], [94, 117], [94, 118], [95, 117], [95, 118], [95, 119], [96, 118], [96, 119], [96, 120], [97, 119], [97, 120], [97, 121], [98, 120], [98, 121], [98, 122], [99, 121], [99, 122], [99, 123], [100, 122], [100, 123], [100, 124], [101, 123], [101, 124], [101, 125], [102, 124], [102, 125], [102, 126], [103, 125], [103, 126], [103, 127], [104, 126], [104, 127], [104, 128], [105, 128], [105, 129], [106, 129], [106, 130], [107, 130], [107, 131], [108, 131], [108, 132], [109, 132], [109, 133], [110, 133], [110, 134], [111, 134], [111, 135], [111, 136], [112, 135], [112, 136], [112, 137], [113, 136], [113, 137], [113, 138], [114, 137], [114, 138], [114, 139], [115, 138], [115, 139], [115, 140], [116, 139], [116, 140], [116, 141], [117, 140], [117, 141], [117, 142], [118, 141], [118, 142], [118, 143], [119, 142], [119, 143], [119, 144], [120, 143], [120, 144], [120, 145], [121, 144], [121, 145], [121, 146], [122, 145], [122, 146], [122, 147], [123, 146], [123, 147], [123, 148], [124, 147], [124, 148], [124, 149], [125, 148], [125, 149], [125, 150], [126, 150], [126, 151], [127, 151], [127, 152], [128, 152], [128, 153], [129, 153], [129, 154], [130, 154], [130, 155], [131, 155], [131, 156], [132, 156], [132, 157], [133, 157], [133, 158], [133, 159], [134, 158], [134, 159], [134, 160], [135, 159], [135, 160], [135, 161], [136, 160], [136, 161], [136, 162], [137, 161], [137, 162], [137, 163], [138, 162], [138, 163], [138, 164], [139, 163], [139, 164], [139, 165], [140, 164], [140, 165], [140, 166], [141, 165], [141, 166], [141, 167], [142, 166], [142, 167], [142, 168], [143, 167], [143, 168], [143, 169], [144, 168], [144, 169], [144, 170], [145, 169], [145, 170], [145, 171], [146, 170], [146, 171], [146, 172], [147, 171], [147, 172], [147, 173], [148, 172], [148, 173], [148, 174], [149, 174], [149, 175], [150, 175], [150, 176], [151, 176], [151, 177], [152, 177], [152, 178], [153, 178], [153, 179], [154, 179], [154, 180], [155, 180], [155, 181], [155, 182], [156, 181], [156, 182], [156, 183], [157, 182], [157, 183], [157, 184], [158, 183], [158, 184], [158, 185], [159, 184], [159, 185], [159, 186], [160, 185], [160, 186], [160, 187], [161, 186], [161, 187], [161, 188], [162, 187], [162, 188], [162, 189], [163, 188], [163, 189], [163, 190], [164, 189], [164, 190], [164, 191], [165, 190], [165, 191], [165, 192], [166, 191], [166, 192], [166, 193], [167, 192], [167, 193], [167, 194], [168, 193], [168, 194], [168, 195], [169, 194], [169, 195], [169, 196], [170, 195], [170, 196], [170, 197], [171, 196], [171, 197], [171, 198], [172, 198], [172, 199], [173, 199], [173, 200], [174, 200], [174, 201], [175, 201], [175, 202], [176, 202], [176, 203], [177, 203], [177, 204], [178, 204], [178, 205], [179, 205], [179, 206], [179, 207], [180, 206], [180, 207], [180, 208], [181, 207], [181, 208], [181, 209], [182, 208], [182, 209], [182, 210], [183, 209], [183, 210], [183, 211], [184, 210], [184, 211], [184, 212], [185, 211], [185, 212], [185, 213], [186, 212], [186, 213], [186, 214], [187, 213], [187, 214], [187, 215], [188, 214], [188, 215], [188, 216], [189, 215], [189, 216], [189, 217], [190, 216], [190, 217], [190, 218], [191, 217], [191, 218], [191, 219], [192, 218], [192, 219], [192, 220], [193, 219], [193, 220], [193, 221], [194, 220], [194, 221], [194, 222], [195, 221], [195, 222]]",17,67,2169,22362,24531,17
0.29,False,-0.15646116935358675,100.5309649148734,4.640000000000001,"[0, 17]","[1, 18]","[[0, 17], [0, 19], [1, 18], [1, 19], [1, 20], [2, 19], [2, 20], [2, 21], [3, 21], [3, 22], [4, 22], [4, 23], [5, 23], [5, 24], [6, 24], [6, 25], [7, 25], [7, 26], [7, 27], [8, 26], [8, 27], [8, 28], [9, 27], [9, 28], [9, 29], [10, 28], [10, 29], [10, 30], [11, 29], [11, 30], [11, 31], [12, 30], [12, 31], [12, 32], [13, 31], [13, 32], [13, 33], [14, 32], [14, 33], [14, 34], [15, 33], [15, 34], [15, 35], [16, 34], [16, 35], [16, 36], [17, 35], [17, 36], [17, 37], [18, 36], [18, 37], [18, 38], [19, 38], [19, 39], [20, 39], [20, 40], [21, 40], [21, 41], [22, 41], [22, 42], [23, 42], [23, 43], [24, 43], [24, 44], [24, 45], [25, 44], [25, 45], [25, 46], [26, 45], [26, 46], [26, 47], [27, 46], [27, 47], [27, 48], [28, 47], [28, 48], [28, 49], [29, 48], [29, 49], [29, 50], [30, 49], [30, 50], [30, 51], [31, 50], [31, 51], [31, 52], [32, 51], [32, 52], [32, 53], [33, 52], [33, 53], [33, 54], [34, 53], [34, 54], [34, 55], [35, 54], [35, 55], [35, 56], [36, 55], [36, 56], [36, 57], [37, 57], [37, 58], [38, 58], [38, 59], [39, 59], [39, 60], [40, 60], [40, 61], [41, 61], [41, 62], [42, 62], [42, 63], [42, 64], [43, 63], [43, 64], [43, 65], [44, 64], [44, 65], [44, 66], [45, 65], [45, 66], [45, 67], [46, 66], [46, 67], [46, 68], [47, 67], [47, 68], [47, 69], [48, 68], [48, 69], [48, 70], [49, 69], [49, 70], [49, 71], [50, 70], [50, 71], [50, 72], [51, 71], [51, 72], [51, 73], [52, 72], [52, 73], [52, 74], [53, 73], [53, 74], [53, 75], [54, 74], [54, 75], [54, 76], [55, 76], [55, 77], [56, 77], [56, 78], [57, 78], [57, 79], [58, 79], [58, 80], [59, 80], [59, 81], [60, 81], [60, 82], [60, 83], [61, 82], [61, 83], [61, 84], [62, 83], [62, 84], [62, 85], [63, 84], [63, 85], [63, 86], [64, 85], [64, 86], [64, 87], [65, 86], [65, 87], [65, 88], [66, 87], [66, 88], [66, 89], [67, 88], [67, 89], [67, 90], [68, 89], [68, 90], [68, 91], [69, 90], [69, 91], [69, 92], [70, 91], [70, 92], [70, 93], [71, 92], [71, 93], [71, 94], [72, 93], [72, 94], [72, 95], [73, 94], [73, 95], [73, 96], [74, 96], [74, 97], [75, 97], [75, 98], [76, 98], [76, 99], [77, 99], [77, 100], [78, 100], [78, 101], [79, 101], [79, 102], [80, 102], [80, 103], [80, 104], [81, 103], [81, 104], [81, 105], [82, 104], [82, 105], [82, 106], [83, 105], [83, 106], [83, 107], [84, 106], [84, 107], [84, 108], [85, 107], [85, 108], [85, 109], [86, 108], [86, 109], [86, 110], [87, 109], [87, 110], [87, 111], [88, 110], [88, 111], [88, 112], [89, 111], [89, 112], [89, 113], [90, 112], [90, 113], [90, 114], [91, 113], [91, 114], [91, 115], [92, 114], [92, 115], [92, 116], [93, 115], [93, 116], [93, 117], [94, 116], [94, 117], [94, 118], [95, 118], [95, 119], [96, 119], [96, 120], [97, 120], [97, 121], [98, 121], [98, 122], [99, 122], [99, 123], [100, 123], [100, 124], [100, 125], [101, 124], [101, 125], [101, 126], [102, 125], [102, 126], [102, 127], [103, 126], [103, 127], [103, 128], [104, 127], [104, 128], [104, 129], [105, 128], [105, 129], [105, 130], [106, 129], [106, 130], [106, 131], [107, 130], [107, 131], [107, 132], [108, 131], [108, 132], [108, 133], [109, 132], [109, 133], [109, 134], [110, 133], [110, 134], [110, 135], [111, 134], [111, 135], [111, 136], [112, 135], [112, 136], [112, 137], [113, 136], [113, 137], [113, 138], [114, 137], [114, 138], [114, 139], [115, 138], [115, 139], [115, 140], [116, 140], [116, 141], [117, 141], [117, 142], [118, 142], [118, 143], [119, 143], [119, 144], [120, 144], [120, 145], [121, 145], [121, 146], [122, 146], [122, 147], [122, 148], [123, 147], [123, 148], [123, 149], [124, 148], [124, 149], [124, 150], [125, 149], [125, 150], [125, 151], [126, 150], [126, 151], [126, 152], [127, 151], [127, 152], [127, 153], [128, 152], [128, 153], [128, 154], [129, 153], [129, 154], [129, 155], [130, 154], [130, 155], [130, 156], [131, 155], [131, 156], [131, 157], [132, 156], [132, 157], [132, 158], [133, 157], [133, 158], [133, 159], [134, 158], [134, 159], [134, 160], [135, 159], [135, 160], [135, 161], [136, 160], [136, 161], [136, 162], [137, 162], [137, 163], [138, 163], [138, 164], [139, 164], [139, 165], [140, 165], [140, 166], [141, 166], [141, 167], [142, 167], [142, 168], [143, 168], [143, 169], [144, 169], [144, 170], [144, 171], [145, 170], [145, 171], [145, 172], [146, 171], [146, 172], [146, 173], [147, 172], [147, 173], [147, 174], [148, 173], [148, 174], [148, 175], [149, 174], [149, 175], [149, 176], [150, 175], [150, 176], [150, 177], [151, 176], [151, 177], [151, 178], [152, 177], [152, 178], [152, 179], [153, 178], [153, 179], [153, 180], [154, 179], [154, 180], [154, 181], [155, 180], [155, 181], [155, 182], [156, 181], [156, 182], [156, 183], [157, 182], [157, 183], [157, 184], [158, 183], [158, 184], [158, 185], [159, 184], [159, 185], [159, 186], [160, 186], [160, 187], [161, 187], [161, 188], [162, 188], [162, 189], [163, 189], [163, 190], [164, 190], [164, 191], [165, 191], [165, 192], [166, 192], [166, 193], [167, 193], [167, 194], [167, 195], [168, 194], [168, 195], [168, 196], [169, 195], [169, 196], [169, 197], [170, 196], [170, 197], [170, 198], [171, 197], [171, 198], [171, 199], [172, 198], [172, 199], [172, 200], [173, 199], [173, 200], [173, 201], [174, 200], [174, 201], [174, 202], [175, 201], [175, 202], [175, 203], [176, 202], [176, 203], [176, 204], [177, 203], [177, 204], [177, 205], [178, 204], [178, 205], [178, 206], [179, 205], [179, 206], [179, 207], [180, 206], [180, 207], [180, 208], [181, 207], [181, 208], [181, 209], [182, 208], [182, 209], [182, 210], [183, 209], [183, 210], [183, 211], [184, 211], [184, 212], [185, 212], [185, 213], [186, 213], [186, 214], [187, 214], [187, 215], [188, 215], [188, 216], [189, 216], [189, 217], [190, 217], [190, 218], [191, 218], [191, 219], [191, 220], [192, 219], [192, 220], [192, 221], [193, 220], [193, 221], [193, 222], [194, 221], [194, 222], [195, 222]]",17,54,2121,22410,24531,17
0.295,False,-0.15509193131448804,99.4053205409965,4.667150199451504,"[0, 17]","[1, 18]","[[0, 17], [0, 19], [1, 19], [1, 20], [2, 20], [2, 21], [3, 21], [3, 22], [4, 22], [4, 23], [5, 23], [5, 24], [5, 25], [6, 24], [6, 25], [6, 26], [7, 25], [7, 26], [7, 27], [8, 26], [8, 27], [8, 28], [9, 27], [9, 28], [9, 29], [10, 28], [10, 29], [10, 30], [11, 29], [11, 30], [11, 31], [12, 30], [12, 31], [12, 32], [13, 31], [13, 32], [13, 33], [14, 32], [14, 33], [14, 34], [15, 33], [15, 34], [15, 35], [16, 34], [16, 35], [16, 36], [17, 36], [17, 37], [18, 37], [18, 38], [19, 38], [19, 39], [20, 39], [20, 40], [21, 40], [21, 41], [22, 41], [22, 42], [22, 43], [23, 42], [23, 43], [23, 44], [24, 43], [24, 44], [24, 45], [25, 44], [25, 45], [25, 46], [26, 45], [26, 46], [26, 47], [27, 46], [27, 47], [27, 48], [28, 47], [28, 48], [28, 49], [29, 48], [29, 49], [29, 50], [30, 49], [30, 50], [30, 51], [31, 50], [31, 51], [31, 52], [32, 51], [32, 52], [32, 53], [33, 52], [33, 53], [33, 54], [34, 54], [34, 55], [35, 55], [35, 56], [36, 56], [36, 57], [37, 57], [37, 58], [38, 58], [38, 59], [39, 59], [39, 60], [39, 61], [40, 60], [40, 61], [40, 62], [41, 61], [41, 62], [41, 63], [42, 62], [42, 63], [42, 64], [43, 63], [43, 64], [43, 65], [44, 64], [44, 65], [44, 66], [45, 65], [45, 66], [45, 67], [46, 66], [46, 67], [46, 68], [47, 67], [47, 68], [47, 69], [48, 68], [48, 69], [48, 70], [49, 69], [49, 70], [49, 71], [50, 70], [50, 71], [50, 72], [51, 71], [51, 72], [51, 73], [52, 73], [52, 74], [53, 74], [53, 75], [54, 75], [54, 76], [55, 76], [55, 77], [56, 77], [56, 78], [57, 78], [57, 79], [58, 79], [58, 80], [58, 81], [59, 80], [59, 81], [59, 82], [60, 81], [60, 82], [60, 83], [61, 82], [61, 83], [61, 84], [62, 83], [62, 84], [62, 85], [63, 84], [63, 85], [63, 86], [64, 85], [64, 86], [64, 87], [65, 86], [65, 87], [65, 88], [66, 87], [66, 88], [66, 89], [67, 88], [67, 89], [67, 90], [68, 89], [68, 90], [68, 91], [69, 90], [69, 91], [69, 92], [70, 91], [70, 92], [70, 93], [71, 93], [71, 94], [72, 94], [72, 95], [73, 95], [73, 96], [74, 96], [74, 97], [75, 97], [75, 98], [76, 98], [76, 99], [77, 99], [77, 100], [77, 101], [78, 100], [78, 101], [78, 102], [79, 101], [79, 102], [79, 103], [80, 102], [80, 103], [80, 104], [81, 103], [81, 104], [81, 105], [82, 104], [82, 105], [82, 106], [83, 105], [83, 106], [83, 107], [84, 106], [84, 107], [84, 108], [85, 107], [85, 108], [85, 109], [86, 108], [86, 109], [86, 110], [87, 109], [87, 110], [87, 111], [88, 110], [88, 111], [88, 112], [89, 111], [89, 112], [89, 113], [90, 112], [90, 113], [90, 114], [91, 114], [91, 115], [92, 115], [92, 116], [93, 116], [93, 117], [94, 117], [94, 118], [95, 118], [95, 119], [96, 119], [96, 120], [97, 120], [97, 121], [97, 122], [98, 121], [98, 122], [98, 123], [99, 122], [99, 123], [99, 124], [100, 123], [100, 124], [100, 125], [101, 124], [101, 125], [101, 126], [102, 125], [102, 126], [102, 127], [103, 126], [103, 127], [103, 128], [104, 127], [104, 128], [104, 129], [105, 128], [105, 129], [105, 130], [106, 129], [106, 130], [106, 131], [107, 130], [107, 131], [107, 132], [108, 131], [108, 132], [108, 133], [109, 132], [109, 133], [109, 134], [110, 133], [110, 134], [110, 135], [111, 134], [111, 135], [111, 136], [112, 136], [112, 137], [113, 137], [113, 138], [114, 138], [114, 139], [115, 139], [115, 140], [116, 140], [116, 141], [117, 141], [117, 142], [118, 142], [118, 143], [118, 144], [119, 143], [119, 144], [119, 145], [120, 144], [120, 145], [120, 146], [121, 145], [121, 146], [121, 147], [122, 146], [122, 147], [122, 148], [123, 147], [123, 148], [123, 149], [124, 148], [124, 149], [124, 150], [125, 149], [125, 150], [125, 151], [126, 150], [126, 151], [126, 152], [127, 151], [127, 152], [127, 153], [128, 152], [128, 153], [128, 154], [129, 153], [129, 154], [129, 155], [130, 154], [130, 155], [130, 156], [131, 155], [131, 156], [131, 157], [132, 156], [132, 157], [132, 158], [133, 158], [133, 159], [134, 159], [134, 160], [135, 160], [135, 161], [136, 161], [136, 162], [137, 162], [137, 163], [138, 163], [138, 164], [139, 164], [139, 165], [140, 165], [140, 166], [140, 167], [141, 166], [141, 167], [141, 168], [142, 167], [142, 168], [142, 169], [143, 168], [143, 169], [143, 170], [144, 169], [144, 170], [144, 171], [145, 170], [145, 171], [145, 172], [146, 171], [146, 172], [146, 173], [147, 172], [147, 173], [147, 174], [148, 173], [148, 174], [148, 175], [149, 174], [149, 175], [149, 176], [150, 175], [150, 176], [150, 177], [151, 176], [151, 177], [151, 178], [152, 177], [152, 178], [152, 179], [153, 178], [153, 179], [153, 180], [154, 179], [154, 180], [154, 181], [155, 180], [155, 181], [155, 182], [156, 182], [156, 183], [157, 183], [157, 184], [158, 184], [158, 185], [159, 185], [159, 186], [160, 186], [160, 187], [161, 187], [161, 188], [162, 188], [162, 189], [162, 190], [163, 189], [163, 190], [163, 191], [164, 190], [164, 191], [164, 192], [165, 191], [165, 192], [165, 193], [166, 192], [166, 193], [166, 194], [167, 193], [167, 194], [167, 195], [168, 194], [168, 195], [168, 196], [169, 195], [169, 196], [169, 197], [170, 196], [170, 197], [170, 198], [171, 197], [171, 198], [171, 199], [172, 198], [172, 199], [172, 200], [173, 199], [173, 200], [173, 201], [174, 200], [174, 201], [174, 202], [175, 201], [175, 202], [175, 203], [176, 202], [176, 203], [176, 204], [177, 203], [177, 204], [177, 205], [178, 204], [178, 205], [178, 206], [179, 206], [179, 207], [180, 207], [180, 208], [181, 208], [181, 209], [182, 209], [182, 210], [183, 210], [183, 211], [184, 211], [184, 212], [185, 212], [185, 213], [186, 213], [186, 214], [186, 215], [187, 214], [187, 215], [187, 216], [188, 215], [188, 216], [188, 217], [189, 216], [189, 217], [189, 218], [190, 217], [190, 218], [190, 219], [191, 218], [191, 219], [191, 220], [192, 219], [192, 220], [192, 221], [193, 220], [193, 221], [193, 222], [194, 221], [194, 222], [195, 222]]",17,41,2092,22439,24531,17
0.3,False,-0.15009823586124135,97.6849840276092,4.6641144221540545,"[0, 17]","[1, 18]","[[0, 17], [0, 19], [1, 19], [1, 20], [2, 20], [2, 21], [3, 21], [3, 22], [4, 22], [4, 23], [5, 23], [5, 24], [6, 24], [6, 25], [6, 26], [7, 25], [7, 26], [7, 27], [8, 26], [8, 27], [8, 28], [9, 27], [9, 28], [9, 29], [10, 28], [10, 29], [10, 30], [11, 29], [11, 30], [11, 31], [12, 30], [12, 31], [12, 32], [13, 31], [13, 32], [13, 33], [14, 32], [14, 33], [14, 34], [15, 33], [15, 34], [15, 35], [16, 34], [16, 35], [16, 36], [17, 36], [17, 37], [18, 37], [18, 38], [19, 38], [19, 39], [20, 39], [20, 40], [21, 40], [21, 41], [22, 41], [22, 42], [22, 43], [23, 42], [23, 43], [23, 44], [24, 43], [24, 44], [24, 45], [25, 44], [25, 45], [25, 46], [26, 45], [26, 46], [26, 47], [27, 46], [27, 48], [28, 47], [28, 48], [28, 49], [29, 48], [29, 49], [29, 50], [30, 49], [30, 50], [30, 51], [31, 50], [31, 51], [31, 52], [32, 51], [32, 52], [32, 53], [33, 52], [33, 53], [33, 54], [34, 54], [34, 55], [35, 55], [35, 56], [36, 56], [36, 57], [37, 57], [37, 58], [38, 58], [38, 59], [39, 59], [39, 60], [39, 61], [40, 60], [40, 61], [40, 62], [41, 61], [41, 62], [41, 63], [42, 62], [42, 63], [42, 64], [43, 63], [43, 64], [43, 65], [44, 64], [44, 65], [44, 66], [45, 65], [45, 66], [45, 67], [46, 66], [46, 67], [46, 68], [47, 67], [47, 68], [47, 69], [48, 68], [48, 69], [48, 70], [49, 69], [49, 70], [49, 71], [50, 70], [50, 71], [50, 72], [51, 72], [51, 73], [52, 73], [52, 74], [53, 74], [53, 75], [54, 75], [54, 76], [55, 76], [55, 77], [56, 77], [56, 78], [57, 78], [57, 79], [57, 80], [58, 79], [58, 80], [58, 81], [59, 80], [59, 81], [59, 82], [60, 81], [60, 82], [60, 83], [61, 82], [61, 83], [61, 84], [62, 83], [62, 84], [62, 85], [63, 84], [63, 85], [63, 86], [64, 85], [64, 86], [64, 87], [65, 86], [65, 87], [65, 88], [66, 87], [66, 88], [66, 89], [67, 88], [67, 89], [67, 90], [68, 89], [68, 90], [68, 91], [69, 90], [69, 91], [69, 92], [70, 92], [70, 93], [71, 93], [71, 94], [72, 94], [72, 95], [73, 95], [73, 96], [74, 96], [74, 97], [75, 97], [75, 98], [76, 98], [76, 99], [76, 100], [77, 99], [77, 100], [77, 101], [78, 100], [78, 101], [78, 102], [79, 101], [79, 102], [79, 103], [80, 102], [80, 103], [80, 104], [81, 103], [81, 104], [81, 105], [82, 104], [82, 106], [83, 105], [83, 106], [83, 107], [84, 106], [84, 107], [84, 108], [85, 107], [85, 108], [85, 109], [86, 108], [86, 109], [86, 110], [87, 109], [87, 110], [87, 111], [88, 110], [88, 111], [88, 112], [89, 112], [89, 113], [90, 113], [90, 114], [91, 114], [91, 115], [92, 115], [92, 116], [93, 116], [93, 117], [94, 117], [94, 118], [95, 118], [95, 119], [95, 120], [96, 119], [96, 120], [96, 121], [97, 120], [97, 121], [97, 122], [98, 121], [98, 122], [98, 123], [99, 122], [99, 123], [99, 124], [100, 123], [100, 124], [100, 125], [101, 124], [101, 125], [101, 126], [102, 125], [102, 127], [103, 126], [103, 127], [103, 128], [104, 127], [104, 128], [104, 129], [105, 128], [105, 129], [105, 130], [106, 129], [106, 130], [106, 131], [107, 130], [107, 131], [107, 132], [108, 131], [108, 132], [108, 133], [109, 132], [109, 133], [109, 134], [110, 134], [110, 135], [111, 135], [111, 136], [112, 136], [112, 137], [113, 137], [113, 138], [114, 138], [114, 139], [115, 139], [115, 140], [116, 140], [116, 141], [116, 142], [117, 141], [117, 142], [117, 143], [118, 142], [118, 143], [118, 144], [119, 143], [119, 144], [119, 145], [120, 144], [120, 145], [120, 146], [121, 145], [121, 146], [121, 147], [122, 146], [122, 147], [122, 148], [123, 147], [123, 149], [124, 148], [124, 149], [124, 150], [125, 149], [125, 150], [125, 151], [126, 150], [126, 151], [126, 152], [127, 151], [127, 152], [127, 153], [128, 152], [128, 153], [128, 154], [129, 153], [129, 154], [129, 155], [130, 154], [130, 155], [130, 156], [131, 156], [131, 157], [132, 157], [132, 158], [133, 158], [133, 159], [134, 159], [134, 160], [135, 160], [135, 161], [136, 161], [136, 162], [137, 162], [137, 163], [137, 164], [138, 163], [138, 164], [138, 165], [139, 164], [139, 165], [139, 166], [140, 165], [140, 166], [140, 167], [141, 166], [141, 167], [141, 168], [142, 167], [142, 168], [142, 169], [143, 168], [143, 169], [143, 170], [144, 169], [144, 170], [144, 171], [145, 170], [145, 171], [145, 172], [146, 171], [146, 172], [146, 173], [147, 172], [147, 173], [147, 174], [148, 173], [148, 174], [148, 175], [149, 174], [149, 175], [149, 176], [150, 175], [150, 176], [150, 177], [151, 176], [151, 177], [151, 178], [152, 177], [152, 178], [152, 179], [153, 179], [153, 180], [154, 180], [154, 181], [155, 181], [155, 182], [156, 182], [156, 183], [157, 183], [157, 184], [158, 184], [158, 185], [159, 185], [159, 186], [160, 186], [160, 187], [160, 188], [161, 187], [161, 188], [161, 189], [162, 188], [162, 189], [162, 190], [163, 189], [163, 190], [163, 191], [164, 190], [164, 191], [164, 192], [165, 191], [165, 192], [165, 193], [166, 192], [166, 193], [166, 194], [167, 193], [167, 194], [167, 195], [168, 194], [168, 195], [168, 196], [169, 195], [169, 196], [169, 197], [170, 196], [170, 197], [170, 198], [171, 197], [171, 198], [171, 199], [172, 198], [172, 199], [172, 200], [173, 199], [173, 200], [173, 201], [174, 200], [174, 201], [174, 202], [175, 201], [175, 202], [175, 203], [176, 203], [176, 204], [177, 204], [177, 205], [178, 205], [178, 206], [179, 206], [179, 207], [180, 207], [180, 208], [181, 208], [181, 209], [182, 209], [182, 210], [183, 210], [183, 211], [183, 212], [184, 211], [184, 212], [184, 213], [185, 212], [185, 213], [185, 214], [186, 213], [186, 214], [186, 215], [187, 214], [187, 215], [187, 216], [188, 215], [188, 216], [188, 217], [189, 216], [189, 217], [189, 218], [190, 217], [190, 218], [190, 219], [191, 218], [191, 219], [191, 220], [192, 219], [192, 220], [192, 221], [193, 220], [193, 221], [193, 222], [194, 221], [194, 222], [195, 222]]",17,48,2076,22455,24531,17
